DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1002/ijfe.70026,"<scp>ESG</scp> Performance, Family Ownership, and Corporate Risk-Taking: The Moderating Role of the <scp>CSR</scp> Committee","Zahra Adardour, Slimane Ed‐Dafali, Hicham Sbai, Khaled Hussainey",International Journal of Finance & Economics,2025,"ABSTRACT In today's dynamic business landscape, the importance of ESG factors in shaping risk management strategies has gained increasing attention. Within this context, corporate governance mechanisms play a key role in enhancing the effectiveness of ESG efforts and linking them to improved risk management. This research explores the potential relationship between ESG performance and firm risk while examining the moderating effect of family ownership and CSR committees. Based on 671 firm‐year observations from 61 French listed companies in the SBF120 index over the period 2012–2022, we performed EGLS regression analysis and robustness models to reinforce the validity and reliability of our results. Our findings indicate that ESG performance has a negative and significant impact on firm risks, specifically liquidity and default risks, as measured by cash and leverage. Firms with higher ESG scores tend to exhibit lower default and liquidity risks, suggesting that strong ESG practices contribute to better financial stability. Particularly, the effect of ESG performance in reducing firm risks is stronger in non‐family firms compared to family firms. In addition, the CSR committee has a significant and positive moderating role in reinforcing the impact of ESG performance in mitigating firm risks. These results are important for both businesses and investors, as ESG performance can lead to more stable cash flows and lower corporate debt, thereby improving investors' confidence and companies' financial resilience.",289269949,6,67,,
10.3390/su17062332,Can Sci-Tech Finance Policy Boost Corporate ESG Performance? Evidence from the Pilot Experiment of Promoting the Integration of Technology and Finance in China,"Wei‐Juin Su, Jiyu Yu, Zhao Ling-yun",Sustainability,2025,"Based on the quasi-natural experiment of “the pilot policy of combining science and technology with finance” (Sci-Tech Finance pilot policy) carried out in China in recent years, this paper constructs a multi-stage difference-in-differences model to explore its impact on corporate ESG performance and the influence mechanisms. The main research findings of this paper are as follows: (1) The Sci-Tech Finance pilot policy significantly enhances corporate ESG performance, a finding that remains consistent after conducting parallel trends testing, propensity score matching, and placebo tests. (2) The policy promotes the corporate ESG performance through three intermediary channels, namely alleviating financial constraints, improving total factor productivity, and enhancing green technology innovation. Notably, the first two intermediary channels exhibit the most prominent effects. (3) The impact of the pilot policy on the corporate ESG performance exhibits heterogeneity at both the regional and corporate levels; it demonstrates a more pronounced impact on corporates located in the Eastern Region, within high digital economic zones, and among high-tech, capital-intensive, heavily polluting, and state-owned corporates. (4) The policy has apparent spatial spillover effects on corporate ESG performance, accounting for about 8% of the direct effect in the pilot areas. This study enriches the literature on the impacts of Sci-Tech Finance on corporate behaviors, providing insights for government regulatory authorities to leverage Sci-Tech Finance policies to promote corporate ESG performance and sustainable development.",284802101,6,68,,
10.2139/ssrn.4842635,"Artificial Intelligence Enhanced Environmental, Social, and Governance (Esg) Strategies for Financial Services and Investment Sectors","Nitin Rane, Saurabh Choudhary, Jayesh Rane",Social Science Research Network,2024,"In the evolving realm of financial services and investment sectors, integrating Environmental, Social, and Governance (ESG) strategies has become essential. This paper investigates the transformative potential of artificial intelligence (AI) in enhancing ESG strategies, meeting the increasing demand for sustainable and ethical investment practices. Utilizing advancements in AI, including machine learning, natural language processing, and predictive analytics, this research explores how AI-driven methods can improve ESG data analysis, reporting, and decision-making processes. AI technologies enable accurate ESG metric assessments by automating data collection from various sources, ensuring real-time monitoring, and providing deeper insights into corporate sustainability performance. Additionally, AI-powered tools enhance transparency and accountability, allowing investors to make well-informed decisions that align with their ethical values and sustainability objectives. Current trends indicate the rising use of AI in ESG due diligence, where sophisticated algorithms evaluate risks and opportunities related to environmental impact, social responsibility, and corporate governance practices. The paper also examines AI's role in preventing greenwashing and ensuring the authenticity of ESG claims through advanced verification techniques. By offering a comprehensive understanding of AI's capabilities in ESG integration, this research highlights the significant impact of AI-enhanced strategies on promoting sustainable investment portfolios and driving long-term value creation in the financial sector. The findings underscore the need for financial institutions to adopt AI-driven ESG strategies to comply with regulatory requirements, meet stakeholder expectations, and achieve global sustainability goals.",272433791,6,34,,
10.1002/bsd2.70029,<scp>ESG</scp> and firm performance: The effects of foreigners on board and export orientation,"Chen‐Hui Wu, Thi‐Kim‐Tuyen Nguyen",Business Strategy & Development,2024,"Abstract This study investigates whether environmental, social, and governance (ESG) disclosures enhance industry‐adjusted firm performance and whether the presence of foreigners on board and export orientation affect this relationship. The Taiwan dataset from 2013 to 2020 indicates that ESG practices positively affect accounting‐ and market‐based performance (i.e., adjusted Tobin's Q and adjusted MTB ratio). However, ESG has no significant relationship with purely market‐based performance (i.e., adjusted Jensen Alpha and adjusted FF3). The results illustrate a significant joint effect of ESG with foreigners on board and export experience on accounting and market‐based performance. The findings provide deeper insight into the complex relationship between sustainability practices, ownership structures, and international businesses. Our findings remain consistent when using alternative estimation methods to account for endogeneity and selection bias.",279894846,3,47,,
10.3390/su17156929,"Rethinking Sustainable Operations: A Multi-Level Integration of Circularity, Localization, and Digital Resilience in Manufacturing Systems","Antonius Setyadi, Suharno Pawirosumarto, Alana Damaris",Sustainability,2025,"The escalating climate crisis and global disruptions have prompted a critical re-evaluation of operations management within manufacturing and supply systems. This conceptual article addresses the theoretical and strategic gap in aligning resilience and sustainability by proposing an Integrated Sustainable Operational Strategy (ISOS) framework. Drawing on systems theory, circular economy principles, and sustainability science, the framework synthesizes multiple operational domains—circularity, localization, digital adaptation, and workforce flexibility—across macro (policy), meso (organizational), and micro (process) levels. This study constructs a conceptual model that explains the interdependencies and trade-offs among strategic operational responses in the Anthropocene era. Supported by multi-level logic and a synthesis of domain constructs, the model provides a foundation for empirical investigation and strategic planning. Key propositions for future research are developed, focusing on causal relationships and boundary conditions. The novelty of ISOS lies in its simultaneous integration of three strategic pillars—circularity, localization, and digital resilience—within a unified, multi-scalar architecture that bridges fragmented operational theories. The article advances theory by redefining operational excellence through regenerative logic and adaptive capacity, responding directly to SDG 9 (industry innovation), SDG 12 (responsible consumption and production), and SDG 13 (climate action). This integrative framework offers both theoretical insight and practical guidance for transforming operations into catalysts of sustainable transition.",289595465,3,181,,
10.1016/j.ribaf.2025.103058,ESG performance and capital investment: Understanding the role of bank financing in BRICS countries,"Jun Wen, Umar Farooq, Abdulrahman Alomair, A. A. Al Naim",Research In International Business and Finance,2025,(missing abstract),289682741,3,44,,
10.3390/su17167550,The Contribution of Sustainable Human Resource Management to International Trade Governance,Francesco Ceresia,Sustainability,2025,"In the last 30 years, many scholars have proposed multilevel regulatory systems that go beyond the mere management of duties, tariffs, and non-tariff barriers, seeking instead to promote ethical, environmental, and social principles in international trade. A literature review shows that no detailed studies have examined whether, or how, sustainable human resource management (SHRM) practices can contribute to the development of effective international trade governance models. The role of human resource management (HRM) in major international trade agreements proposed by the World Trade Organization, USA, and EU is analyzed and discussed. Adopting a narrative review method, this study formulates and discusses six propositions on the potential contribution of SHRM practices to enhancing the effectiveness of international trade governance. A model to carry out a construct and criterion validation of such SHRM practices to increase the efficacy of international trade governance is proposed. Finally, critical issues arising from the constraints imposed by the current international context—marked by high levels of uncertainty and conflict—are analyzed. This analysis provides a realistic assessment of the actual contribution of SHRM practices to the effective governance of international trade.",289891613,3,125,,
10.5530/jscires.20041223,A Bibliometric and Context Analysis of the Impact of ESG Disclosure on Firm Value,"Yimei Huang, Nazimah Hussin, Mohammad Ali Tareq, Renxiang He",Journal of Scientometric Research,2024,"As the concept of Environmental, Social and Governance (ESG) gains popularity, companies enhance the quality of their ESG disclosures in order to achieve better financial returns. Much literature has studied the relationship between them, but the impact of ESG disclosure on firm value is still a subject of debate. We use VOSviewer and CiteSpace to quantitatively analyze and visualize the relevant 142 papers published in the Web of Science from 2013 to 2023. This paper presents a range of bibliometric findings, including the most influential countries, leading authors at the institution and journal levels, co-authorship, co-organization, bibliographic coupling, keyword occurrence and evolution. By context analysis, the development process and thematic areas of this relationship are gradually identified and illustrated. Finally, this paper identifies the research frameworks and impact mechanisms of ESG disclosure on corporate value in existing literature and points out that future research should explore the discrepancies among different countries, industries and types of enterprises. This paper also emphasizes the importance of uncovering the mediating mechanisms that influence both variables and explores the long-term impact of ESG disclosure on corporate value.",282135322,3,60,,
10.1016/j.irfa.2025.104599,"Artificial intelligence and investment management: Structure, strategy, and governance",Charilaos Mertzanis,International Review of Financial Analysis,2025,(missing abstract),290476133,3,119,,
10.3390/su17177965,From Responsibility to Renewal: How Does ESG Practice Promote Sustainable Business Model Innovation?,"Changjiang Zhang, Jiayi Tang, Sihan Zhang, Bing He",Sustainability,2025,"Based on panel data from Chinese A-share listed companies during 2014–2023 and employing text analysis to measure Sustainable Business Model Innovation (SBMI), this study investigates how corporate ESG performance promotes SBMI. The results reveal that firms with superior ESG ratings tend to exhibit stronger SBMI capabilities. Furthermore, patient capital and corporate reputation serve as partial mediators in this relationship, indicating that ESG indirectly promotes SBMI by attracting long-term-oriented capital and enhancing a firm’s reputation. Based on these observations, it is advised that the participation of green investors, the advancement of digital transformation, and the implementation of government innovation subsidies all significantly strengthen the positive impact of ESG on SBMI. Based on these findings, this paper recommends that (1) governments enhance innovation subsidy policies, (2) enterprises deepen the integration of ESG practices with digital transformation and actively attract green investors, and (3) green investors use financial tools to support the development of SBMI. These combined efforts can thereby jointly promote the sustainable transformation of enterprises.",290606191,3,85,,
10.1080/23311975.2023.2297465,A novel legal analysis of Jordanian corporate governance legislation in the age of artificial intelligence,"Nasir Albalawee, Amjed Al Fahoum",Cogent Business & Management,2024,"This scholarly investigation explores the complex correlation between corporate governance and artificial intelligence (AI), recognizing the dynamic nature of the digital revolution. The research consists of two primary interactions: the initial interaction explicates the importance of corporate governance, and the subsequent one examines the incorporation of artificial intelligence applications into governance frameworks. By utilizing a descriptive and analytical approach, this study examines the extent to which current legal frameworks are congruent with the opportunities and challenges presented by digital transformation. The function of AI in reducing the risks associated with unethical financial and managerial practices is a primary concern, as it contributes to the ethical fortification of nations and businesses. The results emphasize the criticality for organizations to strictly comply with governance regulations, highlighting compliance as a fundamental element in demonstrating financial well-being, promoting expansion, and fortifying competitiveness in the corporate sphere. The findings have significant ramifications for both policymakers and organizations. Policymakers and organizations should adopt a proactive strategy to utilize AI’s capabilities, improving corporate governance practices and effectively navigating the intricacies of the digital age.",269294806,3,35,,
10.21511/ppm.23(1).2025.21,"The role of gender diversity, board size, and ESG disclosure in improving performance and managing risks","Muazaroh, Wiwik Lestari, Linda Purnama Sari",Problems and Perspectives in Management,2025,"This study analyzes the effect of gender diversity, board size, and environmental, social, and governance (ESG) disclosures on firm performance and risk management in the consumer goods sector in Indonesia, targeting companies listed on the Indonesia Stock Exchange from 2020 to 2022. Based on 273 cases and using partial least squares-structural equation modeling (PLS-SEM), this paper tests eight direct and moderating hypotheses. The results reveal that both gender diversity and board size positively impact firm value, while board size successfully reduces firm risk. However, gender diversity does not mitigate risks. The findings indicate that increasing board gender diversity and size are positively related to performance, while only board size contributes effectively to risk reduction. ESG disclosures play a moderating role, enhancing the synergy between gender diversity and performance but showing mixed effects on risk reduction. Overall, the study highlights the importance of integrating gender diversity and strong ESG practices to achieve better performance outcomes, improve transparency, and develop a more competitive corporate strategy. AcknowledgmentThe author would like to thank the Higher Education Service Institute of Region VII of the Ministry of Education, Culture, Research and Technology and the Directorate of Research, Technology and Community Service, Directorate General of Higher Education, Research and Technology for funding this research with research contract number 076/SP2H/PT/LL7/2024.",284387000,3,40,,
10.1007/978-3-031-56015-6_7,"Transparency and Disclosure Issues in the Corporate Governance System in Developing Countries, Jordan Case Study: Previous Studies","Mahmoud Alghizzawi, Younes Megdadi, Mahmood Abushareah, Khaled Alzeaideen, Ruaa Binsaddig",Studies in computational intelligence,2024,(missing abstract),272706818,2,44,,
10.3390/ijfs13010013,Disclosure of Sustainability Information Under the Corporate Social Responsibility Directive: The Degree of Compliance of Portuguese Stock Index Companies,"Graça Maria do Carmo Azevedo, Jonas Oliveira, Ivone Sousa, Maria Fátima Ribeiro Borges, Maria C. Tavares, José Vale",International Journal of Financial Studies,2025,"Europe has just published a new Directive on Corporate Sustainability Reporting disclosure and is elaborating new European Sustainability Reporting Standards. To analyze whether companies are complying with the new disclosure requirements before the Corporate Sustainability Reporting Directive (CRSD) on sustainability comes into force, a content analysis was carried out on the corporate reports of 12 companies in the Portuguese Stock Index of Euronext Lisbon for the year 2022, complemented by the score analysis technique. From the study of general disclosures (European Sustainability Reporting Standards—ESRS 2), we concluded that although some companies already comply with various requirements of this standard, they are not disclosing all the information required by ESRS 2 on sustainability. We also concluded, by analyzing the companies’ reports for 2022, that the requirements of the CSRD have different levels of disclosure.",283252956,2,45,,
10.20885/jielariba.vol12.iss1.art1,"ESG disclosure, capital structure, and profitability in explaining firm value of Indonesia’s IDX ESG Leaders: Some notes from Islamic finance perspectives‎","Hastin Riska Dewi, Muhyarsyah Muhyarsyah",Journal of Islamic Economics Lariba,2025,"IntroductionThe increasing importance of sustainability and responsible investment has led to growing attention to environmental, social, and governance disclosure in global markets. In Indonesia, the establishment of the IDX ESG Leaders index provides a relevant platform to evaluate how such disclosure, alongside financial fundamentals, contributes to firm value. Despite expectations that non-financial transparency enhances valuation, empirical findings in emerging markets remain inconsistent, warranting further investigation.ObjectivesThis study examines the effects of environmental, social, and governance disclosure and capital structure on firm value among firms listed in the IDX ESG Leaders index from 2020 to 2023. It also explores whether profitability moderates these relationships by strengthening or weakening their impact on valuation.MethodThe research adopts a quantitative approach using panel data regression with 68 firm-year observations from 17 IDX ESG Leaders firms. ESG disclosure indices were constructed through content analysis of annual and sustainability reports, while financial data were obtained from audited statements. Profitability, proxied by return on assets, was incorporated as a moderating variable through moderated regression analysis to identify conditional effects.ResultsThe findings reveal that environmental and social disclosure do not directly influence firm value, while governance disclosure exerts a significant negative effect. Capital structure shows a strong positive impact, and profitability both directly enhances firm value and moderates certain relationships. Specifically, profitability weakens the effect of social disclosure but strengthens the influence of capital structure, suggesting that investors prioritize financial fundamentals over non-financial reporting.ImplicationsThe results highlight the conditional relevance of ESG disclosure in emerging markets and reinforce the continuing importance of profitability and capital structure. Theoretically, the study challenges the universality of stakeholder and signaling theories by revealing context-dependent effects. Practically, it provides guidance for managers to align disclosure with financial strength and for policymakers to strengthen ESG reporting standards.Originality/NoveltyThis study contributes to the literature by disaggregating ESG disclosure into environmental, social, and governance dimensions and incorporating profitability as a moderating variable. It provides new evidence from Indonesia’s capital market, offering insights into how non-financial transparency interacts with financial strategies to shape firm value.",290793813,1,80,,
10.55429/ijabf.v4i1.204,Corporate sustainability reporting in the European Union: a bibliometric analysis,"Pinky Agarwal, Ram Prakash Pandey, Manish Dubey",International Journal of Accounting and Business Finance,2025,"This study presents a bibliometric analysis of research on corporate sustainability reporting in the European Union, examining scholarly trends from 2022 to 2025. Using Scopus data (66 peer-reviewed articles on the EU Green Taxonomy and Corporate Sustainability Reporting Directive (CSRD)), we apply descriptive and network analysis to map the evolving research landscape. Findings reveal rapid publication growth, with Sustainability Accounting, Management and Policy Journal as the dominant outlet. By visualizing citation networks and conceptual trends, this study uncovers gaps in green taxonomy-CSRD alignment research and directs future inquiry toward investment transparency and SDG-linked reporting. The results aid policymakers and scholars in prioritizing understudied areas to strengthen sustainability reporting frameworks in Europe.",297708890,1,33,,
10.1111/joes.70045,Connecting the Dots in ESG Review Research: Insights From Systematic Literature Review and Bibliometric Analysis,Richard Yeaw Chong Seow,Journal of Economic Surveys,2025,"ABSTRACT The exponential growth of environmental, social, and governance (ESG) review papers has underscored the urgent need for a comprehensive analysis of this expanding body of academic work. This study addresses this need by synthesizing ESG‐related review papers published between 2004 and 2024, utilizing systematic literature review and bibliometric analysis methodologies. Drawing on 114 review papers sourced from Scopus and Web of Science databases, the study examines their contributions through the lens of a modified contributor‐context‐characteristics‐methodology (CCCM) framework. This integrated approach allows for a comprehensive mapping of influential contributors, thematic trends, methodological frameworks, and gaps in interdisciplinary exploration. The key findings reveal a dominant emphasis on ESG disclosure and ESG–financial performance relationships, with bibliometric methods most frequently employed. The study also offers a structured roadmap for future research aimed at addressing fragmented knowledge and aligning scholarly inquiry with global sustainability objectives. By consolidating two decades of ESG review research into a single, systematically analyzed resource, this study bridges academic inquiry with practical applications, equipping policymakers, practitioners, and researchers with the insights necessary to drive meaningful progress in ESG practices and frameworks.",293431588,1,97,,
10.1111/joes.70045,Connecting the Dots in ESG Review Research: Insights From Systematic Literature Review and Bibliometric Analysis,Richard Yeaw Chong Seow,Journal of Economic Surveys,2025,"ABSTRACT The exponential growth of environmental, social, and governance (ESG) review papers has underscored the urgent need for a comprehensive analysis of this expanding body of academic work. This study addresses this need by synthesizing ESG‐related review papers published between 2004 and 2024, utilizing systematic literature review and bibliometric analysis methodologies. Drawing on 114 review papers sourced from Scopus and Web of Science databases, the study examines their contributions through the lens of a modified contributor‐context‐characteristics‐methodology (CCCM) framework. This integrated approach allows for a comprehensive mapping of influential contributors, thematic trends, methodological frameworks, and gaps in interdisciplinary exploration. The key findings reveal a dominant emphasis on ESG disclosure and ESG–financial performance relationships, with bibliometric methods most frequently employed. The study also offers a structured roadmap for future research aimed at addressing fragmented knowledge and aligning scholarly inquiry with global sustainability objectives. By consolidating two decades of ESG review research into a single, systematically analyzed resource, this study bridges academic inquiry with practical applications, equipping policymakers, practitioners, and researchers with the insights necessary to drive meaningful progress in ESG practices and frameworks.",293527964,1,97,,
10.1002/bse.70182,Driving Sustainable Innovation: A Review of Data-Driven Technologies in Sustainable Business Model Innovation,"Nadine Bachmann, Rainer Harms, Katherine Gundolf, Tamara Oukes",Business Strategy and the Environment,2025,"ABSTRACT Many companies use data‐driven technologies to drive sustainable business model innovation (BMI), yet often face challenges in doing so effectively. However, the literature at the intersection of data‐driven and sustainable BMI remains conceptually dispersed, limiting theoretical progress and practical application. To consolidate the literature, we combine a systematic literature review with bibliometric coupling to conceptualize data‐driven sustainable BMI. First, we identify five distinct research streams—digital platforms, circular economy, smart manufacturing and supply chains, blockchain, and servitization—which reflect diverse technological pathways to transform traditional business models into sustainable ones. Second, we develop a dynamic capabilities‐based process model that explains how companies can achieve this transformation by orchestrating data‐driven and sustainable capabilities across the initiation, ideation, integration, and implementation phases of BMI. This study advances theoretical understanding and provides practical guidance on how data‐driven technologies can enable positive environmental, social, and economic outcomes.",290940641,1,236,,
10.1016/j.jenvman.2025.124185,ESG introduction mechanism of construction firms based on Bayesian network coupled with machine learning: Evidence from Zhengzhou.,"Jinzhao Tian, Yisheng Liu, Lincoln C. Wood, Yulin Sun",Journal of Environmental Management,2025,(missing abstract),283938120,1,104,,
10.1016/j.frl.2025.107818,"Missing Value Imputation in Environmental, Social, and Governance Data: An Impact on Emissions Scores",Nicholas S. Downing,Finance research letters,2025,(missing abstract),288115792,1,41,,
10.3390/su17188415,Perceived ESG and Competitive Performance: A Moderated Mediation Model of Green Technology Innovation and Digital Transformation in Chinese Manufacturing,"Joy Linyue Fan, Vesarach Aumeboonsuke",Sustainability,2025,"This study investigates how perceived ESG influences competitive performance through green technology innovation, with a focus on the moderating role of digital transformation. Grounded in social exchange theory and extending stakeholder exchange orchestration mechanisms, the research proposes that ESG initiatives foster reciprocal stakeholder relationships that drive innovation and performance through specific temporal and cultural exchange processes. Using survey data from 453 Chinese green manufacturing enterprises, we applied structural equation modeling to test the theoretical framework. Findings show that all perceived ESG dimensions, environmental, social, and governance significantly enhance both green technology innovation and competitive performance. Green technology innovation serves as a key mediator, illustrating how sustainability initiatives create competitive advantages through innovation mechanisms. Digital transformation amplifies these effects across all perceived ESG dimensions. This research contributes to sustainability literature by introducing stakeholder exchange orchestration theory, validating perception-based ESG measurements in emerging market contexts, and demonstrating digitally enhanced social exchange mechanisms. For practitioners, the study provides resource-constrained implementation strategies and innovation-focused approaches essential to maximize sustainable competitive performance outcomes. The results offer empirically grounded insights into how sustainability practices can drive innovation-based competitive advantages in emerging economies.",290984100,1,89,,
10.1002/csr.2915,"Institutional investors' geographic concentration and environmental, social, and governance performance: An inverted <scp>U-shaped</scp> relationship","Haiyan Zhong, Bilu Cheng",Corporate Social Responsibility and Environmental Management,2024,"Abstract Although the rapid development of the Internet has infinitely shortened the distance between economic agents, geographic distance is still an important factor affecting information acquisition and interpersonal interactions between them. Using data on Chinese A‐share listed companies from 2009 to 2020, we explore the relationship between geographic concentration of institutional investors and environmental, social, and governance (ESG) performance. Our findings indicate that investors' geographic concentration has an inverted U‐shaped influence on ESG performance, and high‐speed railway and institutional environment weaken the negative influence of geographic concentration of institutional shareholders, leading to a flatter inverted U‐shaped relationship. As high‐speed railway and institutional environment further flatten the curve, the inverted U‐shaped relationship will eventually become U‐shaped, and a “shape‐flip” occurs. Our research offers a new perspective on the factors impacting corporate ESG performance, enriching institutional investor characteristics, and having practical significance for improving ESG performance.",275157928,1,84,,
10.3390/su17041421,To Compete or to Collaborate? An Exploratory Study on the Influence of Business Networks and the Adoption of Sustainable Practices,"Emely Mendiola-Ramírez, Arturo Briseño García, Ana Luz Zorrilla-del Castillo, Joel Alejandro Cumpean-Luna",Sustainability,2025,"Business sustainability emerges as a cornerstone for balancing economic growth, environmental preservation, and social well-being, establishing itself as a global priority. However, this approach still faces significant challenges among micro, small, and medium-sized enterprises (MSMEs), particularly in emerging regions such as Ciudad Victoria, Tamaulipas, Mexico. This study examines how business networks facilitate the adoption of sustainable practices through knowledge transfer and inter-organizational collaboration, emphasizing the influence of sociological factors and social interactions. Using a qualitative approach that combines semi-structured interviews and social network analysis with UCINET software version 6.776, an active network of 54 companies is analyzed. The results highlight central nodes with high betweenness centrality, underscoring their role as catalysts in disseminating sustainable practices. A significant correlation is also identified between types of business interactions and the implementation of these practices, emphasizing the strategic value of cooperation in fostering responsible behaviors. This study helps bridge the theoretical gap regarding sustainability in MSMEs and offers practical implications for designing policies that enhance business collaboration for sustainable development. Ultimately, it underscores the importance of understanding business interaction dynamics and their implications for driving sustainable transformation in regional contexts.",284240072,1,43,,
10.4038/jbs.v11i1.104,Corporate Governance and Capital Structure Decision: A Conceptual Review,"L. M. F. Adams, B. E. A. Jayasekara",Journal of Business Studies,2024,"Corporate governance and capital structure decisions are critical determinants of a firm’s financial performance, risk management, and long-term sustainability. This conceptual review synthesizes existing literature to examine the interplay between governance mechanisms and financing choices. Drawing upon theories such as agency theory, trade-off theory, and stakeholder theory, this paper explores how governance structures—board composition, ownership concentration, and regulatory frameworks—shape capital structure decisions. Strong governance mechanisms enhance financial discipline, optimize debt-equity balance, and mitigate agency conflicts, whereas weak governance leads to suboptimal financing choices and financial distress. The review also highlights emerging trends, including ESG considerations, digital transformation, and AI-driven governance, which are reshaping traditional governance-financing paradigms. The study identifies key gaps in the literature and suggests future research directions, particularly in governance innovations, AI-based financial decision-making, and regulatory influences on capital structure strategies. This paper provides a foundation for understanding how firms can strengthen governance frameworks to enhance financial stability and shareholder value.",288243530,1,30,,
10.3934/gf.2025015,Policy implications of ESG-moderated credit risk on bank profitability,Thabo J. Gopane,Green Finance,2025,(missing abstract),288884311,2,43,,
10.38105/spr.1sn574k4lp,"Data and AI governance: Promoting equity, ethics, and fairness in large language models","Alok Abishek, Lonny J. Erickson, Tushar Bandopadhyay",MIT Science Policy Review,2025,"In this paper, we cover approaches to systematically govern, assess and quantify bias across the complete life cycle of machine learning models, from initial development and validation to ongoing production monitoring and guardrail implementation. Building upon our foundational work on the Bias Evaluation and Assessment Test Suite (BEATS) for Large Language Models, the authors share prevalent bias and fairness related gaps in Large Language Models (LLMs) and discuss data and AI governance framework to address Bias, Ethics, Fairness, and Factuality within LLMs. The data and AI governance approach discussed in this paper is suitable for practical, real-world applications, enabling rigorous benchmarking of LLMs prior to production deployment, facilitating continuous real-time evaluation, and proactively governing LLM generated responses. By implementing the data and AI governance across the life cycle of AI development, organizations can significantly enhance the safety and responsibility of their GenAI systems, effectively mitigating risks of discrimination and protecting against potential reputational or brand-related harm. Ultimately, through this article, we aim to contribute to advancement of the creation and deployment of socially responsible and ethically aligned generative artificial intelligence powered applications.",289462682,2,39,,
10.3389/fevo.2023.1267259,Coordinated development of rural ecological construction and carbon neutrality: a deep learning approach for enhanced sustainability,"Tong Li, LiangXing Feng",Frontiers in Ecology and Evolution,2024,"In recent years, the world has faced increasingly severe climate change and ecological environmental problems. As an important part of the ecological system, rural areas also face many challenges. Rural ecological construction and carbon neutrality, as a solution, have attracted widespread attention. However, achieving the coordinated development of rural ecological construction and carbon neutrality requires more in-depth research and effective methods.This study aims to explore how to promote the coordinated development of rural ecological construction and carbon neutrality through the combination of a Transformer-RNN model and cross-attention mechanism. We propose a deep learning framework that combines the parallelism and global dependency capturing capabilities of the Transformer model with the temporal information handling capabilities of the RNN model. By integrating these two models, we leverage their respective strengths to improve the performance of the model. Furthermore, we introduce a cross-attention mechanism that enables the model to simultaneously focus on the relationship between rural ecological construction and carbon neutrality. Through cross-attention, the model accurately captures the impact of rural ecological construction measures on carbon neutrality and the feedback effect of carbon neutrality on the rural ecological environment. In our experiments, we collected relevant data on rural ecological construction and carbon neutrality, including environmental indicators, socio-economic factors, land use patterns, energy consumption, and carbon emissions.We preprocess the data and train the combined Transformer-RNN model with the cross-attention mechanism. The trained model demonstrates promising results in capturing the complex dependencies and relationships between rural ecological construction and carbon neutrality. The significance of this study lies in deepening the understanding of the coordinated development relationship between rural ecological construction and carbon neutrality and providing a novel deep learning-based method to solve related problems. By introducing the Transformer-RNN model with a cross-attention mechanism, we provide decision-makers with more scientific and accurate decision support, promoting the improvement of the rural ecological environment and the achievement of carbon neutrality goals.",268810063,1,41,,
10.3390/jrfm18070377,"Does Sustainability Pay Off? Examining Governance, Performance, and Debt Costs in Southeast Asian Companies (A Survey of Public Companies in Indonesia, Malaysia, Singapore, and Thailand for the 2021–2023 Period)","Fransisca Fransisca, Arie Pratama, Kamaruzzaman Muhammad",Journal of risk and financial management,2025,"Sustainability performance is an important criterion for investors and lenders when making financing decisions. This study aims to analyze whether sustainability governance influences sustainability performance and the extent to which sustainability performance affects a company’s cost of debt. This study analyzed 209 publicly listed companies in Indonesia, Malaysia, Singapore, and Thailand. Sustainability governance was measured using two proxies from the Refinitiv Eikon database: (1) the existence of a sustainability committee and (2) the existence of sustainability assurance. Sustainability performance and the cost of debt were assessed using scores obtained from the same database. Quantitative analysis was performed using descriptive statistics, ANOVA, and structural equation modeling (SEM) with path analysis. The results showed that sustainability governance has a strong positive impact on sustainability performance. However, the results also show that higher sustainability performance leads to a higher cost of debt. This finding suggests that companies that integrate sustainability into their core business strategies face challenges in obtaining funding to support sustainability initiatives. This research implies that a well-developed sustainable ecosystem needs to be established before companies can realize a lower cost of debt.",288430043,1,80,,
10.3390/ijfs13040217,Digital Regulatory Governance: The Role of RegTech and SupTech in Transforming Financial Oversight and Administrative Capacity,"Niloufar Bagherifam, Sajjad Naghdi, Vahid Ahmadian, Alireza Fazlzadeh, Milad Baghalzadeh Shishehgarkhaneh",International Journal of Financial Studies,2025,"Rapid digitalization is transforming how public and private institutions manage regulation, compliance, and supervision. This paper explores the rise of Regulatory Technology (RegTech) and Supervisory Technology (SupTech) as instruments of digital regulatory governance and examines their implications for administrative efficiency, defined as the optimization of regulatory and supervisory processes through automation and data-driven coordination, institutional capacity, and policy innovation. Using a systematic literature review of 59 peer-reviewed studies published between 2017 and 2025, the study identifies how RegTech enhances compliance management and risk control in financial institutions, while SupTech enables regulators to improve supervisory agility, transparency, and real-time oversight. The findings show that these technologies create significant administrative value by streamlining reporting, enhancing accountability, and strengthening governance networks across the public–private interface. However, adoption is constrained by cybersecurity vulnerabilities, algorithmic opacity, regulatory fragmentation, and organizational resistance. To address these issues, the study proposes an integrated governance framework that maps opportunities and barriers across compliance, risk, technology, and institutional coordination. By synthesizing fragmented evidence, this research contributes to the field of administrative sciences by positioning RegTech and SupTech not only as technical innovations but as transformative tools of digital public administration and regulatory modernization.",292978899,2,115,,
