DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.3390/su17083486,"Environmental Policy Implementation and Communication in the Association of Southeast Asian Nations Manufacturing: A Comparative Case Study of Three Key Manufacturing Firms in Indonesia, Malaysia, and Thailand (2020–2023)","Obsatar Sinaga, Abdul Rahman HI, Suharno Pawirosumarto",Sustainability,2025,"ASEAN’s manufacturing sector contributes significantly to economic growth but also presents major environmental challenges. This study investigates how environmental policies are implemented by three leading manufacturing firms in Indonesia, Malaysia, and Thailand, focusing on their alignment with ASEAN’s regional guidelines. A qualitative document analysis was conducted, examining sustainability reports, annual reports, and corporate policy statements to identify patterns and gaps in environmental strategies. The findings reveal that Sime Darby (Malaysia) and PTT Global Chemical (Thailand) exhibit stronger alignment with ASEAN guidelines, particularly in renewable energy adoption and biodiversity conservation. In contrast, PT Astra International (Indonesia) prioritizes emissions reduction and waste management. These differences reflect the influence of national policies and institutional settings on corporate strategies. This study offers practical insights into regional gaps and proposes standardizing KPIs, enhancing cross-border collaboration, and promoting green innovation. This research provides a comparative perspective on corporate environmental practices in ASEAN, offering practical recommendations for standardizing Key Performance Indicators, fostering regional collaboration, and encouraging green innovation. An integrated ASEAN-wide policy framework is needed to support environmental sustainability in the manufacturing sector.",286012402,2,62,,
10.1007/s10668-025-06799-9,Impact of ESG rating divergence on corporate resilience: insights from China’s A-share market,"Yuanjie Xue, Chao Zhang, Grzegorz Mentel, Kamel Si Mohammed, Joanna Rosak-Szyrocka, Xin Zhao","Environment, Development and Sustainability",2025,(missing abstract),291900385,1,94,,
10.3390/systems13060465,When ESG Meets Uncertainty: Financing Cost Effects Under Regulatory Fragmentation and Rating Divergence,"Donghui Zhao, Sue Lin Ngan, Ainul Huda Jamil",Systems,2025,"As ESG practices become increasingly embedded in global capital markets, their impact on firm financing costs remains an open question in emerging economies, where regulatory divergence and rating inconsistency complicate investor perceptions, particularly in China’s rapidly evolving financial environment. This study examines the impact of Environmental, Social, and Governance (ESG) performance on financing costs among Chinese non-financial listed firms, with a focus on the moderating roles of financial regulation and ESG rating divergence. Using a panel dataset of 4493 firms across 33,773 firm–year observations from 2011 to 2022, we employ a two-way fixed effects model, along with Propensity Score Matching and Difference-in-Differences (PSM-DID) techniques, to address endogeneity concerns and enhance causal inference. The findings reveal that improvements in ESG performance significantly reduce financing costs, substantially affecting debt relative to equity. Moreover, the cost-saving benefits of ESG are amplified in industries with stronger regulatory oversight, while high ESG rating divergence undermines these benefits by increasing uncertainty. These results highlight the importance of standardizing ESG rating systems and enhancing regulatory consistency. Such efforts can lower capital costs and improve financial access for firms, particularly in capital-intensive and environmentally sensitive sectors, offering actionable guidance for policymakers shaping disclosure frameworks and corporate managers optimizing ESG investment strategies.",288168736,2,63,,
10.2139/ssrn.5884602,GENERATIVE ARTIFICIAL INTELLIGENCE AND THE FUTURE OF FINANCIAL FORECASTING: EVIDENCE FROM LARGE LANGUAGE MODELS,"Mfon Akpan, Mfon Akpan",SSRN Electronic Journal,2025,"The predictive abilities of generative artificial intelligence (AI) are changing the landscape for analytic workflows across sectors. Nevertheless, its capacity and implications for use cases in high-stakes, non-stationary environments — like financial markets — have been empirically under-researched (Tan et al., 2023; Lin & Marques, 2024). This research paper examines generative AI’s zero-shot forecasting capabilities using two large language model (LLM) architectures, OpenAI’s GPT-4o, and Anthropic’s Claude 3.5 Sonnet, as they forecast stock prices. Specifically, the paper evaluates the LLMs’ predictive powers in terms of actual closing prices for a portfolio of in-use equities across sectors on February 3, 2025. A rigorous quantitative approach is used throughout the analyses. In the results section, standardized metrics including mean absolute error (MAE), root mean squared error (RMSE), mean absolute percentage error (MAPE), correlation scores, and R-squared are calculated to assess predictive accuracy and directional bias. Results show that Claude 3.5 Sonnet outperformed GPT-4o on all accuracy metrics, and also showed better accuracy in forecasting actual movement in the stock market, confirming the study hypothesis and demonstrating performance can vary significantly between LLM architectures (Xu et al., 2024). Further analysis of sector-based performance can be undertaken. The study concludes that while the LLM Claude 3.5 Sonnet does yield encouraging strategic implications for use in investment analytics, there still exist significant challenges in relation to interpretability, model calibration, and model sensitivity to rapidly changing market dynamics.",295507755,1,28,,
10.1016/j.iref.2025.104174,Media heterogeneity and corporate ESG performance: evidence from China,"Zi Wang, Dechang Zheng",International Review of Economics &amp; Finance,2025,(missing abstract),287091503,2,82,,
10.1007/s44265-025-00057-6,Spurring green bond market development through green economy and institutional quality,"Weidong Huo, Xiaohui Wang, Muhammad Zulfiqar, Sadeen Ghafoor, Muhammad Rizwan Ullah",Digital Economy and Sustainable Development,2025,(missing abstract),285808722,1,78,,
10.3390/su17146654,"Shared Producer Responsibility for Sustainable Packaging in FMCG: The Convergence of SDGs, ESG Reporting, and Stakeholder Engagement","Fotios Misopoulos, Priyanka Bajiraj",Sustainability,2025,"Packaging waste is a major environmental issue, making the transition to sustainable solutions imperative. This article proposes the concept of Shared Producer Responsibility (SPR) as a key approach to advancing sustainable packaging in the fast-moving consumer goods (FMCG) sector. The study explores how the United Nations Sustainable Development Goals (SDGs), environmental, social, and governance (ESG) reporting, and stakeholder engagement converge to support this transition. The research identifies current trends, challenges, and gaps in sustainable packaging practices through a systematic literature review (SLR) and analysis of sustainability and ESG reports from leading FMCG and packaging companies. The findings highlight the need for standardised reporting frameworks and improved stakeholder cooperation to enhance transparency and accountability in sustainability efforts. This study proposes a conceptual framework for accelerating sustainable packaging adoption through combining strategies like consumer education, regulatory incentives, and clear product labelling. The proposal to implement the concept of Shared Producer Responsibility emphasises the shared accountability of FMCG companies and packaging manufacturers in managing the full environmental lifecycle of packaging materials. This approach is crucial for achieving SDG 12 (responsible consumption and production) and SDG 13 (climate action) and driving more effective and sustainable packaging practices across the FMCG industry.",289196034,2,98,,
10.1080/23311975.2025.2538711,"ESG research unveiled: publication patterns, dominant themes, and future avenues – a bibliometric approach","Anjay Kumar Mishra, Mohammed H. Alsamhi, Mohammed Bajaher, Waleed M. Alahdal",Cogent Business & Management,2025,"Abstract This study examines how research on Environmental, Social, and Governance (ESG) topics has developed over time, and the key themes that researchers have focused on. Using data from the Scopus database, we analyzed 884 ESG-related studies published between 2008 and 2024 in top academic journals. We applied various bibliometric techniques, such as author citation analysis, co-citation analysis, bibliometric coupling, and keyword mapping, to identify major research trends in ESG. Our analysis, conducted using VOSviewer and Biblioshiny (R Studio), found five main research themes: ESG & Corporate Accountability, ESG Investing & Sustainable Finance, ESG Risks & Financial Stability, ESG & Sustainable Development Goals (SDGs), and ESG-driven Business Transformation & Innovation. This study also highlights a growing interest in ESG, with an increasing number of publications and citations over time. Unlike previous studies that focused only on citations, this research combines multiple analytical methods to provide a more complete picture of the ESG literature. These findings offer useful insights for businesses, policymakers, and investors. By understanding ESG trends, companies can improve sustainability-focused decision making, manage risks better, and enhance financial performance. This study also helps organizations align their ESG strategies with regulations, investor expectations, and long-term business goals.",289493695,1,117,,
10.60079/amfr.v3i3.526,Peran Moderasi Audit Quality: Hubungan antara Sustainability Reporting dan Keberlanjutan Kinerja Perusahaan,Chelsya Chelsya,Advances in Management &amp; Financial Reporting,2025,"Tujuan: Penelitian ini bertujuan untuk menganalisis pengaruh ESG Disclosure dan komponennya—Environmental Disclosure, Corporate Social Responsibility Disclosure, dan Corporate Governance Disclosure—terhadap kinerja perusahaan yang diproksikan dengan Tobin’s Q. Selain itu, penelitian ini juga menguji peran moderasi dari Kualitas Audit dalam memperkuat atau memperlemah hubungan antara ESG Disclosure dan kinerja perusahaan.
Metode Penelitian: Penelitian menggunakan pendekatan kuantitatif dengan metode regresi panel. Data sekunder diperoleh dari laporan tahunan, keberlanjutan, dan keuangan perusahaan yang dikategorikan dalam industri energi dan terdaftar di Bursa Efek Indonesia (BEI) selama periode 2020–2022. Sampel dipilih menggunakan metode purposive sampling, menghasilkan 27 perusahaan sebagai unit analisis.
Hasil dan Pembahasan: Hasil penelitian menunjukkan bahwa ESG Disclosure memiliki pengaruh positif terhadap Tobin’s Q. Namun, Environmental dan Corporate Social Responsibility Disclosure justru berpengaruh negatif. Pengaruh Corporate Governance Disclosure tidak signifikan terhadap kinerja. Sementara itu, variabel moderasi Kualitas Audit tidak berperan dalam memperkuat hubungan ESG dan kinerja perusahaan.
Implikasi: Penelitian ini menekankan pentingnya penguatan praktik ESG yang strategis dan relevan di Indonesia untuk mendorong minat investor dan meningkatkan nilai perusahaan melalui pengungkapan informasi keberlanjutan yang berkualitas.",288196471,2,47,,
10.1007/s43621-025-01353-z,"Does ESG performance affect corporate commitment, competitiveness, and profitability? Evidence from a developing country","Shamsul Nahar Abdullah, Muhammad Waqas Nazir, Fawad Rauf, Athar Marwat, Khwaja Naveed",Discover Sustainability,2025,"Abstract In the era of the green revolution, the purpose of the study is to rapidly transform the global economic landscape and emphasize ESG performance integration to enhance corporate profitability and competitiveness. The current study examines 3,846 firm-year observations of non-financial companies in a developing country namely China, which are listed on the Shanghai and Shenzhen stock markets from 2016 to 2022. However, the wide range of research across various fields has led to a lack of clarity within the academic community regarding relationships between ESG performance, corporate commitment, competitiveness, and profitability in the context of China. Recent discussions on corporate commitment, competitiveness, and profitability metrics have brought greater attention to ESG performance, yet they have also contributed to growing misunderstandings of the concept. Additionally, vague definitions and constructs may hinder managers from effectively setting ESG performance objectives for their organizations. Utilizing data from credible sources, including Bloomberg, this research evaluates ESG performance through a comprehensive ESG score and examines its relationship with corporate profitability, and commitment. Hence, the study employs robust methods (i.e. OLS regressions) to assess ESG practice’s impact on corporate outcomes, considering various control variables like return on assets, firm age, financial leverage, ownership concentration, etc. The quantitative findings suggest that ESG performance positively correlates with enhanced corporate performance (β = 0.0.42, p &lt; 0.001), increased market competitiveness (β = 0.08, p-value = 0.001), and strengthened corporate commitment (β = −0.009, p-value = 0.002), thereby underscoring the importance of sustainable practices in achieving long-term business success. This research also contributes by providing empirical evidence on ESG performance and its impact on fostering profitability, and competitiveness and enhancing employee commitment.",291995611,1,66,,
10.1002/ijfe.3118,Digitalisation and Firm-Level ESG Performance and Disclosures: A Scientometric Review and Research Agenda,"Monica Singhania, Ibna Bhan, Surabhi Seth",International Journal of Finance &amp; Economics,2025,"Digitalisation and sustainability are not just critical business notions; they are also interdependent drivers of future business success. By employing digital tools, firms can improve their environmental, social, and governance (ESG) performance, increase transparency, and maintain stakeholders' accountability. This increasing significance has elevated the value of examining the impact of digitalisation on firm‐level ESG performance and disclosures. This study explores this relationship by synthesising 199 relevant research records published during 2019–2024, obtained from Web of Science and Scopus, using a bibliometric and systematic literature review approach. Our descriptive analysis reveals exponential growth in publications on this relationship during the study period, focusing predominantly on quantitative research leveraging secondary data. Regression analysis emerged as the most popular analytical technique, followed by structural equation modelling. The theoretical foundations of this research are based on the resource‐based view and dynamic capabilities view. The Co‐occurrence analysis identifies China, Italy, and England as the leading contributors, with research hot spots centring around concepts such as ‘Industry 4.0’, ‘sustainability performance’, ‘sustainable development’, and ‘sustainability reporting’. Co‐citation analysis highlights the leading journals, authors, and documents, emphasising the scholarly foundations of this field. Further, thematic analysis uncovers the benefits of digitalisation across four dominant dimensions: sustainability performance, supply chain sustainability, sustainability assessment, and sustainability accounting and reporting. Finally, we discuss critical knowledge gaps and propose future research questions to advance understanding of this emerging field.",283963727,2,65,,
10.1016/j.ribaf.2025.102898,"Sustainable Workplace Accessibility, Green CEO, and Green Finance: Evidence from China","Siyuan Yan, Xiaoxu Ling, Ding Jin",Research in International Business and Finance,2025,(missing abstract),285997593,1,54,,
10.30574/msarr.2024.12.2.0178,Enhancing FMCG supply chain traceability and efficiency with blockchain technology implementation,"Amarachi Queen, Abbey Ngochindo Igwe, Onyeka Chrisanctus Ofodile, Nsisong Louis, Titilope Tosin",Magna Scientia Advanced Research and Reviews,2024,"Enhancing supply chain traceability and efficiency in the Fast-Moving Consumer Goods (FMCG) sector is critical for mitigating counterfeit losses and ensuring product integrity. This study proposes a comprehensive model for the implementation of blockchain technology tailored to the unique demands of the FMCG supply chain. The model emphasizes transparency, accountability, and real-time data sharing among stakeholders, including manufacturers, distributors, retailers, and consumers. By integrating blockchain, the FMCG industry can create a tamper-proof record of each transaction and product movement, significantly improving traceability from production to point-of-sale. Key components of the proposed model include a decentralized ledger that captures product information, provenance data, and transaction history. This approach facilitates efficient tracking of products, enhances supply chain visibility, and enables stakeholders to authenticate goods at any stage. Moreover, by employing blockchain’s smart contract functionality, the model allows for automated compliance verification and streamlined processes, reducing the time and resources required for audits and inspections. The study further explores potential extensions of blockchain technology to incorporate smart contracts that can automate various supply chain operations. These contracts can facilitate automatic payments upon delivery confirmation, trigger inventory replenishment orders based on real-time data, and enforce compliance with regulatory requirements without human intervention. By leveraging these technological advancements, FMCG companies can significantly reduce counterfeit losses and improve overall supply chain efficiency. This not only protects brand reputation but also fosters consumer trust, which is vital in an increasingly competitive market. The implications of this research highlight the transformative potential of blockchain technology in the FMCG sector, paving the way for future innovations in traceability and efficiency. In conclusion, this study presents a robust framework for blockchain implementation in the FMCG supply chain, addressing critical issues of traceability and counterfeiting while offering pathways for future enhancements through smart contracts.",281084013,2,216,,
10.1177/21582440251361212,Why Do Investors Behave Irrationally in the Cryptocurrency and Emerging Stock Markets?,Mateusz Skwarek,SAGE Open,2025,"The popularity of cryptocurrencies as alternative investments has grown in recent years. However, it remains unclear whether cryptocurrency investors behave irrationally in a similar way to emerging market investors. Using a systematic literature review, this study aims to compare the factors related to the presence of behavioural biases in the cryptocurrency and emerging stock markets. This study highlights similarities and differences between cryptocurrency and emerging stock market investor behaviour. Thus, the study's novelty arises from comparing the role of behavioural inclinations in cryptocurrency and emerging stock markets. The findings indicate that the small amount or lack of available information about small-cap emerging stocks or cryptocurrencies may reinforce investor sentiment and herding behaviour. The herding behaviour among investors in both markets may stem from following the most popular investment trends. Investors in cryptocurrency and emerging stock markets also tend to overreact to market sentiment and changes in market conditions. Extreme market conditions may affect the strength of herding behaviour, disposition effect, price clustering, anomalous behaviour, investor sentiment and uncertainty. Thus, cryptocurrency and emerging stock markets are informationally inefficient most of the time, whilst investors’ irrationality may be more pronounced during certain periods. Furthermore, investors’ behaviour in the cryptocurrency and emerging stock markets is more consistent with the adaptive market hypothesis than the efficient market hypothesis. This research suggests that cryptocurrency and emerging stock market investors should actively manage investment portfolios. Policymakers should be more concerned about information accessibility and quality, especially in the case of small-cap investment assets. JEL codes: G14;G15;G41",289615939,1,216,,
10.48550/arxiv.2506.04290,Interpretable LLMs for Credit Risk: A Systematic Review and Taxonomy,"Muhammed Golec, Maha AlabdulJalil",arXiv.org,2025,"Large Language Models (LLM), which have developed in recent years, enable credit risk assessment through the analysis of financial texts such as analyst reports and corporate disclosures. This paper presents the first systematic review and taxonomy focusing on LLMbased approaches in credit risk estimation. We determined the basic model architectures by selecting 60 relevant papers published between 2020-2025 with the PRISMA research strategy. And we examined the data used for scenarios such as credit default prediction and risk analysis. Since the main focus of the paper is interpretability, we classify concepts such as explainability mechanisms, chain of thought prompts and natural language justifications for LLM-based credit models. The taxonomy organizes the literature under four main headings: model architectures, data types, explainability mechanisms and application areas. Based on this analysis, we highlight the main future trends and research gaps for LLM-based credit scoring systems. This paper aims to be a reference paper for artificial intelligence and financial researchers.",288222022,2,65,,
10.48550/arxiv.2507.22936,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,Md Talha Mohsin,arXiv.org,2025,"Large language models (LLMs) are increasingly used to support the analysis of complex financial disclosures, yet their reliability, behavioral consistency, and transparency remain insufficiently understood in high-stakes settings. This paper presents a controlled evaluation of five transformer-based LLMs applied to question answering over the Business sections of U.S. 10-K filings. To capture complementary aspects of model behavior, we combine human evaluation, automated similarity metrics, and behavioral diagnostics under standardized and context-controlled prompting conditions. Human assessments indicate that models differ in their average performance across qualitative dimensions such as relevance, completeness, clarity, conciseness, and factual accuracy, though inter-rater agreement is modest, reflecting the subjective nature of these criteria. Automated metrics reveal systematic differences in lexical overlap and semantic similarity across models, while behavioral diagnostics highlight variation in response stability and cross-prompt alignment. Importantly, no single model consistently dominates across all evaluation perspectives. Together, these findings suggest that apparent performance differences should be interpreted as relative tendencies under the tested conditions rather than definitive indicators of general reliability. The results underscore the need for evaluation frameworks that account for human disagreement, behavioral variability, and interpretability when deploying LLMs in financially consequential applications.",289669042,1,41,,
10.1007/978-3-031-43490-7_31,Does COVID-19 Have a Significant Impact on Digital Finance? Analysis of Indian Digital Payment System,"Mohammad Irfan, Zakir Hossen Shaikh, Rohit Singh, Adel Sarea, Sonali Dhimmar","Studies in systems, decision and control",2024,(missing abstract),268483172,2,13,,
10.1016/j.techsoc.2025.103117,The AI-Policy-Governance Nexus: How Regulation and AI Shift Corporate Governance Toward Stakeholders,"C. M. Cordeiro, Laurynas Adomaitis, Lei Huang",Technology and Society,2025,(missing abstract),292040413,1,82,,
10.1108/edi-12-2023-0444,Influential-female-directors and dividend decisions: evidence from an emerging economy,"Tamal Mandal, Chanchal Chatterjee, Arunava Bandyopadhyay","Equality, Diversity and Inclusion: An International Journal",2024,"PurposeThis study introduces influential-female-directors as a board-gender-diversity variable that captures not only the female representation on the board but also their position on the informal-boardroom-hierarchy. Further, this study investigates whether such directors have a significant influence on the dividend-payout-decisions of leading firms in an emerging economy, India, where concentrated ownership is prevalent and explores the moderation effect they exert on dividend–ownership relationship.Design/methodology/approachThis study uses generalized methods of moments (GMM) to tackle the issues put forth by the sample of 450 firm-year observations.FindingsThis study finds that influential-female-directors have a significant influence on the dividend-payout-decisions of the firm. Additionally, the presence of female directors in the audit-committee makes the board more vigilant and encourages foreign institutional investors to expect more dividends. Furthermore, domestic institutional investors expect a return on their investments through share price appreciation rather than dividends, and the influence of promoters in dividend-payout-decisions is reduced in the presence of such directors.Originality/valueThis study pioneers the use of influential-female-directors as a board-gender-diversity metric and carries an in-depth analysis of the influence and moderation effect they exert on the dividend-payout-decisions of the board and the dividend expectations of different institutional investors, respectively.",282560852,2,92,,
10.33795/jraam.v8i1.007,"Green or Greenwashed?: Investigating Greenwashing through Media, Innovation, and Governance Lenses","Dwi Indah Lestari, Patria Prasetyo Adi",Akuntansi dan Manajemen,2025,"Purpose: investigates how media exposure, green innovation, and corporate governance influence corporate greenwashing.
Method: The study employs regression analysis using a sample of companies listed on the Indonesia Stock Exchange (IDX) from 2018 to 2023.
Results: both media exposure and green innovation have a statistically significant positive effect on greenwashing. In contrast, profitability and board size are negatively associated with greenwashing and the presence of women on the board have a positive and significant influence on greenwashing.
Novelty: this study offers a novel contribution by simultaneously examining both external drivers and internal drivers in shaping greenwashing.
Contribution: this study illustrates the application of signalling theory and legitimacy theory by demonstrating that firms pursue external legitimacy, particularly through media exposure and green innovation-related disclosures. 
Abstrak: Hijau atau Sekadar Pencitraan?: Menelusuri Praktik Greenwashing Melalui Perspektif Media, Inovasi, dan Tata Kelola
Tujuan: penelitian ini menginvestigasi bagaimana media, inovasi hijau, dan tata kelola perusahaan memengaruhi praktik greenwashing.
Metode: penelitian menggunakan analisis regresi dimana sampel pada penelitian adalah perusahaan yang terdaftar di IDX selama periode 2018–2023.
Hasil: media dan inovasi hijau berpengaruh positif dan signifikan terhadap greenwashing. Sebaliknya, profitabilitas dan ukuran dewan direksi berpengaruh negatif, selai itu proporsi perempuan dalam dewan direksi justru berpengaruh positif dan signifikan terhadap greenwashing.
Kebaruan: studi ini memberikan perspektif baru dengan menggabungkan faktor eksternal dan internal dalam memengaruhi greenwashing.
Kontribusi: penelitian ini mengilustrasikan penerapan teori legitimasi, di mana perusahaan mencari legitimasi eksternal melalui eksposur media dan pengungkapan inovasi hijau.",292065697,1,22,,
10.4018/joeuc.371412,AI Adoption in the Finance Sector of a Developing Economy,"Rong Chen, Muhammad Safdar Sial, Fateh Saci, Sajjad M. Jasimuddin, Zuopeng Zhang",Journal of Organizational and End User Computing,2025,"The paper focuses on how technology readiness affects the desire of bank workers in China to use artificial intelligence (AI) in the finance sector. It aims to show what factors are important and how they relate to each other. The study used SMART PLS 4 to analyze the connections between these factors. Data was collected from 374 employees working at various levels of banking and financial sector organizations situation in the provinces of China. Trust in technology also plays a big role in this connection. For future studies, it would be good to look at how gender diversity policies and career paths change over time and to improve how we measure these things by including new factors like the negative sides of technology.",285374738,2,93,,
10.1080/13504509.2025.2576023,"Environmental, social, and governance-driven sustainable tourism management in small and medium enterprises","Mominur Rahman, Farijul Islam, Emran Hossain, Mohd Ziaur Rehman, Abu Bakkar Siddik",International Journal of Sustainable Development &amp; World Ecology,2025,"ABSTRACT Small and medium-sized enterprises (SMEs) in emerging economies face increasing pressure to meet sustainability goals while staying competitive. This study explores how external forces and internal practices shape sustainable tourism management among technology-based SMEs in Bangladesh. Using the Stimulus–Organism–Response (SOR) framework, we examine how institutional requirements, market competition, and green human resource management influence the adoption of environmental, social, and governance (ESG) practices and business analytics capability. These, in turn, affect sustainable tourism management performance. The analysis is based on 760 SMEs using structural equation modeling (SEM), propensity score matching (PSM), and fuzzy-set qualitative-comparative analysis (fsQCA). The results show that institutional pressure, market competition, and green human resource management all play an important role in encouraging SMEs to adopt ESG practices and develop business analytics capability. Both ESG adoption and analytics, in turn, make a strong contribution to sustainable tourism performance. The PSM analysis, which compares firms with high and low levels of ESG and analytics, confirms these findings: SMEs that adopt ESG practices achieve about 19% higher sustainability scores, while those with strong analytics capability perform about 17% better than others. The fsQCA results further reveal that there is no single path to achieving sustainability. Instead, different combinations of ESG practices, analytics capability, and competitive conditions can all lead to strong outcomes, highlighting the diverse strategies SMEs can follow. This research demonstrates the importance of ESG and data-driven decision-making for SME sustainability and offers practical guidance for entrepreneurs and policymakers working to strengthen tourism in emerging markets.",292121682,1,90,,
10.1109/iisa62523.2024.10786617,Enhancing Green Financing Through AI Analytics and Cross-Domain Data Sharing,"Ioannis Papagiannopoulos, Christos Ntanos, Sotiris Pelekis, Alexandros Menelaos Tzortzis, Hercules Koutalidis, Evangelos Karakolis, Georgios Kormpakis, Eugenia Skepetari, Ariadni Michalitsi-Psarrou, Afroditi Blika, Dimitris Askounis","International Conference on Information, Intelligence, Systems and Applications",2024,"The field of green finance has garnered growing international interest in recent years and can contribute to green development towards addressing climate change. This can be supported through emerging technologies in cross-domain data sharing and artificial intelligence (AI). The present study explores ways to leverage existing and innovative methods and technologies related to financial “green” products, such as green bonds alongside research programs aimed at promoting green investments. In this context, we investigate whether AI and cross-organisational and cross-domain data sharing can be effectively leveraged to address the lack of information on green investments. More specifically, we conduct a review on previous scientific research. Therefore, we demonstrate that by finding and exploiting data through various techniques, and by sharing the data among stakeholders, it is possible to optimise and solve issues that will promote sustainable development, thus paving an innovative and necessary path towards the green transition. Based on the derived common acceptance of the necessity to enhance green finance, we propose techniques and technologies for the use of cross-domain data sharing and AI. As proof-of-concept, we subsequently describe two ongoing case studies in the energy and green deal domains, supported by the emerging technology of European Data Spaces. Overall, the analysis and compilation of the derived results can be used by stakeholders including researchers, financial institutions, and investors toward the next steps for the development of green finance.",282617327,2,48,,
10.1109/icsp65755.2025.11086925,SLM-based Hybrid Retrieval for Resource Constrained Retrieval-Augmented Generation on Open Super-Large Crawled Data,"Roman M. Richard, Alonica R. Villanueva",International Conference on the Software Process,2025,(missing abstract),289678782,1,10,,
10.1007/s12194-025-00941-y,Evaluation of a retrieval-augmented generation system using a Japanese Institutional Nuclear Medicine Manual and large language model-automated scoring.,"Yusuke Fukui, Yasushi Kawata, Kazumasa Kobashi, Yukihiro Nagatani, Harumi Iguchi",PubMed,2025,"Recent advances in large language models (LLMs) enable domain-specific question answering using external knowledge. However, addressing information that is not included in training data remains a challenge, particularly in nuclear medicine, where examination protocols are frequently updated and vary across institutions. In this study, we developed a retrieval-augmented generation (RAG) system using 40 internal manuals from a single Japanese hospital, each corresponding to a different examination in nuclear medicine. These institution-specific documents were segmented and indexed using a hybrid retrieval strategy combining dense vector search (text-embedding-3-small) and sparse keyword search (BM25). GPT-3.5 and GPT-4o were used with the OpenAI application programming interface (API) for response generation. The quality of the generated answers was assessed using a four-point Likert scale by three certified radiological technologists, of which one held an additional certification in nuclear medicine and another held an additional certification in medical physics. Automated evaluation was conducted using RAGAS metrics, including factual correctness and context recall. The GPT-4o model combined with hybrid retrieval achieved the highest performance, as per expert evaluations. Although traditional string-based metrics such as ROUGE and the Levenshtein distance poorly align with human ratings, RAGAS provided consistent rankings across system configurations, despite showing only a modest correlation with manual scores. These findings demonstrate that integrating examination-specific institutional manuals into RAG frameworks can effectively support domain-specific question answering in nuclear medicine. Moreover, LLM-based evaluation methods such as RAGAS may serve as practical tools to complement expert reviews in developing healthcare-oriented artificial intelligence systems. Supplementary Information The online version contains supplementary material available at 10.1007/s12194-025-00941-y.",289201103,2,24,,
10.1016/j.iref.2025.104452,The moderating role of government intervention in the relationship between investment in artificial intelligence and the development of financial markets,"Paula Ortega Perals, Fabrizio Maturo, Salvador Cruz Rambaud, Javier Sánchez García",International Review of Economics &amp; Finance,2025,(missing abstract),289686105,1,33,,
10.1007/s10844-025-00959-z,DeepFinLLM: an intelligent financial advisor unleashing strategic insights with large language models,"Veerababu Reddy, N. Veeranjaneyulu",Journal of Intelligence and Information Systems,2025,(missing abstract),288379243,2,27,,
10.1016/j.jenvman.2025.126716,Environmental innovation for competing firms: Key ESG dimension shaping strategies and profitability.,"Zixia Cao, Nawel Amrouche, Zhi Pei",Journal of Environmental Management,2025,(missing abstract),289691694,1,73,,
10.3390/risks13060114,The Impact of ESG on the Financial Performance of Johannesburg Stock Exchange-Listed Companies,"W. Chawarura, M. Sibanda, Kuziva Mamvura",Risks,2025,"The relationship between ESG and firm performance is complex and tends to yield mixed results globally. In South Africa, ESG implementation is still in its infancy stage due to economic and developmental challenges. Despite these challenges, the JSE introduced sustainability disclosure guidelines in 2022 to enhance ESG adoption in South Africa. Thus, the study seeks to understand the impact of ESG and firm size on the financial performance of JSE-listed firms in South Africa. The study utilised the JSE Top 40 firms for the period from 2002 to 2022. Furthermore, the study employed a two-step System Generalised Method of Moments, to estimate the impact of total ESG and individual dimensions of ESG on firm financial performance. Additionally, the study examined the moderating effects of firm size on the relationship between financial performance and ESG. The results revealed a positive and significant relationship between total ESG and firm financial performance. However, the findings regarding individual ESG dimensions and firm performance are mixed. Firm size has a moderating effect on the relationship between ESG and firm financial performance. The implication of these findings for South Africa is increased foreign direct investment from green investors and listed firms seriously considering ESG in their operations.",288399698,2,66,,
10.3389/fpubh.2025.1509167,"Does environmental, social, and governance news coverage affect the cost of equity? A textual analysis of media coverage","Haixu Yu, Chuanyu Liang, Weiran Wang, Xuechun Liu",Frontiers in Public Health,2025,"Introduction Amid growing global environmental challenges and the pursuit of sustainable development, Environmental, Social, and Governance (ESG) has become an important framework for promoting green and responsible business practices. This paper investigates how ESG-related media coverage affects the cost of equity, with a focus on how improved information transparency can influence firms’ financing outcomes. Methods We construct an ESG performance index using a machine learning approach, based on ESG-related news text data and the level of media attention received by listed companies. The index is calculated by evaluating the tone (positive or negative) of each firm’s annual ESG news coverage. Results The results reveal a significant negative correlation between corporate ESG media coverage and the cost of equity, where more positive coverage is associated with a lower financing cost. Mechanism analysis confirms that stronger ESG performance can reduce equity costs by enhancing the transparency of corporate information. Heterogeneity analysis further shows that this negative relationship is more pronounced in state-owned and large firms. Discussion The findings provide empirical evidence for the relationship between ESG news coverage and the cost of equity, validating this link in the context of an emerging market. These results offer new insights into how ESG engagement improves capital market efficiency and supports the broader goals of sustainable and responsible investment.",286041746,1,53,,
